high,medium,low,listing_id
0.00177476659883,0.0160984601825,0.982126772404,7196924
0.000255730818026,0.00306129129604,0.996682941914,6905685
0.000182806572411,0.00457187974826,0.995245277882,6894092
0.000493305909913,0.00671721575782,0.992789447308,6812181
0.0273333322257,0.462782591581,0.509884059429,6854610
0.0877065733075,0.410895287991,0.501398146152,6873754
0.960699617863,0.0326415337622,0.00665882788599,6859181
0.000930132169742,0.0419305823743,0.957139313221,6825402
0.0041290204972,0.18616323173,0.809707760811,6819526
0.000534866296221,0.0376825369895,0.961782574654,6896065
0.022436151281,0.280576616526,0.696987211704,6931793
0.0250765513629,0.287973493338,0.686949908733,6907360
0.0231049209833,0.0656898468733,0.911205232143,6813182
0.000982337631285,0.0151592567563,0.983858406544,6823959
0.232368066907,0.573070585728,0.194561332464,6942189
0.0362120829523,0.327385306358,0.636402666569,6844384
0.331816524267,0.359264522791,0.308918952942,6836888
0.0127769354731,0.156172677875,0.831050395966,6917844
0.116619594395,0.770695149899,0.112685240805,6937842
0.0354360491037,0.403609037399,0.560954928398,6926917
0.0493495427072,0.251819044352,0.698831379414,7160740
0.0169126167893,0.279031425714,0.704055964947,6936310
0.143852710724,0.450312614441,0.405834704638,6849109
6.34016396361e-05,0.00168369081803,0.998252928257,6831018
0.000616437289864,0.0351189337671,0.964264690876,6909842
0.000572769902647,0.0285960249603,0.970831215382,6861360
0.029815543443,0.274245113134,0.695939302444,6883414
0.0538364201784,0.1803997159,0.765763819218,6876026
0.000145057536429,0.00314082251862,0.996714115143,7095390
0.551529765129,0.383134096861,0.0653361752629,6932265
0.0259118378162,0.210987538099,0.763100624084,6870949
0.0298091266304,0.252617537975,0.717573344707,6831335
0.125572055578,0.452864825726,0.421563118696,6895698
0.0740874931216,0.396059066057,0.529853403568,6889889
0.00688646407798,0.0686336904764,0.924479842186,6876679
0.233023926616,0.270074516535,0.496901512146,6947097
0.00251328526065,0.0101521071047,0.987334609032,6874970
0.434215039015,0.509026944637,0.0567580610514,6831069
0.03887661919,0.468810647726,0.492312729359,6833628
0.015229315497,0.310561269522,0.674209415913,6819282
0.0191425830126,0.163113430142,0.817743957043,6825025
0.127192527056,0.293895542622,0.57891190052,6856513
6.16041361354e-05,0.00201453734189,0.997923851013,6928711
0.0578304827213,0.577315449715,0.364854037762,6832548
0.00667306454852,0.236553192139,0.756773769855,6881870
0.421001791954,0.422320514917,0.156677752733,6866978
0.245357364416,0.571089327335,0.183553308249,7163400
0.0462428182364,0.136583164334,0.817173957825,6917187
0.0488186813891,0.268030047417,0.683151245117,6927475
0.195869594812,0.293044686317,0.511085748672,6903243
0.0127468863502,0.109131380916,0.878121733665,6876188
0.00193778821267,0.0470061153173,0.95105612278,6922219
0.000770769955125,0.00465443730354,0.994574785233,7104085
0.150111302733,0.645869612694,0.204019114375,6920897
0.0013763589086,0.0163622349501,0.982261419296,6812177
0.0675493255258,0.46359372139,0.468856930733,6941047
0.000278485676972,0.00892964098603,0.990791916847,6827609
0.000358418677934,0.0140666849911,0.985574841499,6934328
0.278313606977,0.529910206795,0.191776201129,6937556
0.178094550967,0.639296114445,0.182609304786,6879765
0.00195793737657,0.100691728294,0.897350370884,6942927
0.107788451016,0.374371230602,0.517840325832,6945170
0.00893080141395,0.266524702311,0.724544465542,6901915
0.0022416410502,0.0280232746154,0.969735085964,6824475
0.0237090382725,0.20084798336,0.775442957878,6832968
0.00037037191214,0.00507070170715,0.994558870792,7166718
0.00700353179127,0.133333086967,0.859663367271,6905079
0.315103113651,0.631197988987,0.0536989197135,6940297
0.034980840981,0.501189291477,0.463829874992,6911080
0.00171495496761,0.0199311804026,0.978353917599,6917208
0.085184969008,0.265371412039,0.649443626404,6858925
0.347402095795,0.438091427088,0.214506432414,7169883
0.232063665986,0.712523341179,0.0554129853845,6944112
0.018882220611,0.234111279249,0.747006475925,6885816
0.0255971029401,0.192385181785,0.782017707825,6837733
0.0295119266957,0.298779547215,0.671708464622,6828658
0.207339376211,0.453635126352,0.339025557041,6839429
0.0032025470864,0.0215206407011,0.975276768208,7164794
0.0628760755062,0.206897035241,0.730226874352,6837661
0.0058601340279,0.102814041078,0.891325831413,6883255
0.00792335160077,0.0715051665902,0.920571446419,6833054
0.00129315350205,0.00355074671097,0.995156168938,7675463
0.0345907099545,0.23003128171,0.735377967358,6871526
0.0255373902619,0.159791469574,0.814671099186,6876295
0.000513744715136,0.0217724684626,0.977713763714,7204045
0.0532702095807,0.404104828835,0.542624950409,6840357
0.000135417722049,0.00300087593496,0.996863722801,6917531
0.764492332935,0.226493537426,0.00901407003403,6886057
0.0399660393596,0.395925045013,0.564108908176,6833734
0.0921410694718,0.565993070602,0.341865867376,6908098
0.03316122666,0.244572520256,0.722266256809,6860562
0.221580073237,0.739378213882,0.0390416905284,6859167
0.000390683446312,0.00706447986886,0.992544829845,6812141
0.00149474071804,0.0605369508266,0.937968313694,6919431
0.0226972848177,0.449276387691,0.528026342392,6869389
0.0146995000541,0.115319401026,0.869981050491,6906034
0.000399392156396,0.00518827000633,0.994412362576,7108495
0.000211653197766,0.0105558186769,0.989232540131,6864681
0.00450018420815,0.0880525484681,0.9074472785,6893982
0.0161090847105,0.151167213917,0.832723736763,6862160
0.0159849561751,0.270623207092,0.713391780853,6854804
0.012896694243,0.524586796761,0.462516486645,7143164
0.0231872275472,0.14035205543,0.836460769176,6936651
0.0169696286321,0.148013189435,0.835017204285,6837450
0.933046519756,0.0640787482262,0.00287467194721,6908259
0.0198115967214,0.257203221321,0.72298514843,6916539
0.0760775879025,0.242137432098,0.681785047054,6947176
0.368008941412,0.488391309977,0.143599763513,6933958
0.136886283755,0.609992802143,0.253120958805,6816549
0.00160072860308,0.0446579940617,0.953741312027,6876117
0.0187109708786,0.306196242571,0.675092816353,6848605
0.0764626339078,0.349153786898,0.574383556843,6840659
0.154295906425,0.385704606771,0.459999442101,6823496
4.81216120534e-05,0.00138810218778,0.998563826084,6912609
0.00624002795666,0.0487343668938,0.945025622845,7097937
0.0431961603463,0.256396561861,0.700407266617,6924524
0.0871606171131,0.398460507393,0.514378905296,6938236
0.00436850404367,0.0290117431432,0.966619670391,6865751
0.0104249883443,0.140831068158,0.848743915558,6936323
0.100269034505,0.309382200241,0.590348780155,6868422
0.0147127024829,0.165675804019,0.819611489773,7210133
0.0089343842119,0.0925027579069,0.898562848568,7215631
0.00699072564021,0.164695769548,0.828313529491,6940189
0.000329554488417,0.0196404904127,0.98003000021,6888941
0.0681672394276,0.379403978586,0.552428781986,6831598
0.00214096880518,0.02766594477,0.970193147659,6939963
0.125116556883,0.542033612728,0.332849800587,6897175
0.0245776455849,0.218848466873,0.756573855877,6816167
0.0236545484513,0.257862836123,0.718482613564,6812965
0.190808907151,0.702350735664,0.106840342283,7149372
0.00297467177734,0.0150291323662,0.981996178627,6875959
0.0793039128184,0.762700855732,0.1579952389,6925644
0.0681565701962,0.761805593967,0.170037791133,6874269
0.0033031925559,0.0252561476082,0.971440672874,6814721
0.0398769117892,0.338619410992,0.621503710747,6922432
0.00877043139189,0.0988733619452,0.892356216908,6858861
0.00048016969231,0.00563524896279,0.993884503841,6835339
0.354920387268,0.508422076702,0.136657521129,6896997
0.000197983667022,0.00326497107744,0.996537089348,6921134
0.218884766102,0.648379743099,0.132735520601,6883685
0.000221310168854,0.00628943694755,0.993489265442,6911406
0.565933227539,0.310175359249,0.123891413212,6825733
0.391708523035,0.428402751684,0.179888725281,6884462
0.00319461408071,0.0550078004599,0.941797554493,6858682
0.155591249466,0.548703312874,0.29570543766,6894013
0.294683247805,0.403691232204,0.301625519991,6856391
0.000544840469956,0.0161597486585,0.983295381069,6828064
1.09824322863e-05,0.00175215734635,0.998236894608,6817336
0.0476826392114,0.311716675758,0.640600681305,6819178
0.142839923501,0.448644936085,0.408515155315,7147339
0.250835925341,0.546705067158,0.2024589926,6887757
0.0774266496301,0.466913342476,0.455660015345,6946859
0.00239754864015,0.00688173063099,0.990720748901,6855963
0.0738126263022,0.48095536232,0.445231974125,6839828
0.104456178844,0.336351245642,0.559192538261,6870806
0.170360118151,0.534422278404,0.295217603445,6880221
0.0468465909362,0.326610714197,0.626542687416,6921809
0.0897491425276,0.497463047504,0.412787824869,6897069
0.481822222471,0.397302895784,0.120874881744,6897157
0.0134117314592,0.156362831593,0.830225467682,6898912
0.0174656491727,0.287911713123,0.694622635841,6856271
9.73010464804e-05,0.00252133258618,0.997381389141,6888381
0.00103976158425,0.0415503829718,0.957409858704,7099191
0.219173803926,0.610421180725,0.170405000448,6917882
2.27789005294e-05,0.00164529529866,0.998331964016,6931260
0.0302365478128,0.380023449659,0.589739978313,6849996
0.0351699441671,0.302518308163,0.662311732769,6887973
0.133433774114,0.605119287968,0.26144695282,6850205
0.0207870490849,0.310237079859,0.668975889683,6845657
0.0287032648921,0.15749900043,0.813797771931,6930302
0.00458041578531,0.0071859494783,0.988233566284,6852391
0.135304629803,0.176129281521,0.688566088676,6920411
0.0107074119151,0.107669383287,0.881623208523,6907999
0.0190370045602,0.151766985655,0.829196035862,6864094
0.00856240931898,0.0901767611504,0.901260852814,6813852
0.193673357368,0.423879176378,0.382447481155,7232295
0.0679975673556,0.433229655027,0.498772770166,6896558
0.0598363615572,0.276777207851,0.663386404514,6858919
0.011940385215,0.129975706339,0.858083963394,6847828
0.0439273640513,0.383929818869,0.572142839432,6925116
0.00813433434814,0.0512250065804,0.940640687943,6854687
0.0723571404815,0.674080371857,0.253562450409,6946415
4.56024354207e-05,0.00141180329956,0.998542666435,6827859
0.329862385988,0.564093351364,0.106044270098,6884313
0.00274771009572,0.0427183508873,0.954533874989,6848651
0.0155685180798,0.234616175294,0.749815285206,7136298
0.11703992635,0.377195090055,0.505764961243,6874534
0.432319611311,0.511062681675,0.0566177293658,6908942
0.00199058721773,0.0475740395486,0.950435340405,6894718
0.0933298170567,0.236827418208,0.669842720032,6876449
0.0551965646446,0.355660408735,0.589143037796,6825630
0.00381964351982,0.0581126846373,0.938067615032,7155655
0.00464702537283,0.0684691518545,0.926883816719,7201310
0.00128515949473,0.0485904440284,0.950124323368,6864334
0.00432073511183,0.0764909535646,0.919188320637,6876658
0.216070532799,0.568240463734,0.215688973665,6842370
0.802714049816,0.128275722265,0.0690102502704,6835467
0.0525073967874,0.371167093515,0.576325535774,7227368
0.0433537475765,0.202018365264,0.754627883434,6859482
0.00150807667524,0.0246246922761,0.973867237568,6878641
1.28981801026e-05,0.000878989114426,0.9991081357,6869916
0.029912315309,0.235947683454,0.734139978886,6841060
0.0146163105965,0.230938762426,0.754444956779,6887832
0.000870423042215,0.0160400103778,0.983089566231,6905898
0.223268389702,0.626331329346,0.150400280952,7104742
0.0221567638218,0.314847975969,0.662995219231,6948090
0.0483605377376,0.598187327385,0.353452116251,6839851
0.00404051458463,0.0628468319774,0.933112621307,6934051
0.206474199891,0.495058387518,0.29846739769,6888727
0.00361372553743,0.0825360640883,0.91385024786,7167478
0.309094548225,0.447216540575,0.243688881397,6892109
0.533867716789,0.352017253637,0.114115059376,6908544
0.0598192550242,0.410521745682,0.529659032822,6921725
0.0507083646953,0.564537763596,0.384753882885,6932343
0.0011397843482,0.0185195654631,0.980340600014,6914309
0.0183727890253,0.0618971772492,0.919730007648,6919805
0.0110912080854,0.208667993546,0.780240833759,6947828
0.0285561196506,0.208045557141,0.763398349285,6920362
0.75647431612,0.194152697921,0.049372959882,7110179
0.264315873384,0.506653189659,0.229030936956,6877834
0.1126184389,0.187176182866,0.700205385685,6876966
0.00396060012281,0.0181363895535,0.977903068066,6823918
0.000363330298569,0.00859218277037,0.991044521332,6871243
0.28702840209,0.344795525074,0.368176102638,6928189
0.179216563702,0.36575371027,0.455029755831,6852455
0.0168908257037,0.107632540166,0.875476658344,7208631
0.14985615015,0.494174212217,0.355969667435,6831811
0.00125175330322,0.0119555797428,0.986792683601,6904276
0.0543828755617,0.12628595531,0.819331169128,6831589
0.26622569561,0.428642481565,0.305131822824,6901814
0.880607783794,0.0970837473869,0.022308440879,6854667
0.000346763437847,0.00967374444008,0.989979505539,7192650
0.000688601983711,0.0132872033864,0.986024200916,6836299
0.00257450458594,0.0735146030784,0.923910856247,6887919
0.0312698706985,0.361308723688,0.607421457767,6927679
0.034406799823,0.213753446937,0.751839756966,6855908
0.00592326372862,0.0928172692657,0.901259481907,6854766
0.0119774760678,0.0612365268171,0.926786005497,6847472
0.168168872595,0.344579309225,0.487251877785,6862519
0.489545792341,0.342621743679,0.167832478881,6938819
0.127804860473,0.45806568861,0.414129436016,6945434
0.809606015682,0.121964208782,0.0684298276901,6832722
0.00262421090156,0.0649932771921,0.932382464409,6852707
0.0244422759861,0.450541526079,0.525016188622,7177680
0.00248811393976,0.00893704406917,0.988574802876,6834945
0.00204768194817,0.0360903814435,0.96186196804,6890316
0.000738778908271,0.046899817884,0.952361404896,6816620
0.00308830430731,0.129640355706,0.867271304131,6945175
0.00775863835588,0.14327083528,0.848970532417,6914016
0.024112386629,0.172127619386,0.803760051727,6852619
0.0706214085221,0.316857397556,0.61252117157,6813211
0.00226167426445,0.0756648629904,0.922073423862,6820546
0.000890045543201,0.0166121348739,0.982497870922,6836128
0.0494682602584,0.747799515724,0.202732205391,6850557
0.28562939167,0.145938888192,0.568431675434,6864997
0.0117749730125,0.069196023047,0.919028997421,6883705
0.00503941206262,0.0525253154337,0.942435264587,6898767
0.00614358391613,0.0844332501292,0.909423112869,6866020
0.435589015484,0.453095376492,0.111315622926,7126382
0.110977187753,0.468470662832,0.420552104712,6847427
0.0183041132987,0.0842107608914,0.897485136986,6841013
0.000206800425076,0.00461231078953,0.99518096447,6909469
0.00434447498992,0.145427748561,0.85022777319,6922473
0.0670149922371,0.349840641022,0.583144366741,6925906
0.0615616627038,0.461366385221,0.477071940899,6946014
0.00482231425121,0.253814399242,0.741363286972,6820739
0.461954981089,0.398576796055,0.139468222857,6927559
0.00022608510335,0.00430900696665,0.995464980602,7174772
0.016776163131,0.280332177877,0.702891647816,6931036
0.0084170345217,0.137095704675,0.854487240314,6918163
0.223582729697,0.366013795137,0.41040340066,6893604
0.0774895325303,0.341646999121,0.5808634758,6868844
0.722083210945,0.212799295783,0.0651174783707,6814537
0.0011439739028,0.0126877930015,0.986168205738,6916118
0.117671743035,0.323761552572,0.558566689491,6838509
0.159012928605,0.572318017483,0.268669068813,6919725
0.000108547217678,0.00209752796218,0.997793912888,6932476
0.0627963989973,0.424903094769,0.512300491333,6860496
0.166033700109,0.519557535648,0.31440871954,7156799
0.112134337425,0.266870200634,0.620995461941,6837521
0.0488151684403,0.486966967583,0.464217841625,6913204
0.0242214854807,0.316665261984,0.659113287926,6947516
0.0129422256723,0.101934082806,0.885123670101,6838117
0.00883916579187,0.263723373413,0.727437436581,6933366
0.0165439024568,0.190950423479,0.79250562191,7134198
0.0144095644355,0.254038453102,0.731552004814,6898450
0.00223458861001,0.0235663168132,0.974199056625,6819926
0.0354108288884,0.195328250527,0.769260942936,6947698
0.00018488461501,0.00181123800576,0.998003900051,6838721
0.176203072071,0.394235759974,0.42956122756,6936661
0.0311770942062,0.359271198511,0.609551727772,6912257
0.00241800234653,0.032227743417,0.965354263783,6905569
0.243663668633,0.527441322803,0.228894993663,6927167
0.0101101659238,0.0366030856967,0.953286767006,7150689
0.00604566466063,0.199386402965,0.794567942619,6820358
0.171603903174,0.501248836517,0.327147275209,6945045
0.016205014661,0.0904652699828,0.893329679966,6866884
0.0913460478187,0.450379163027,0.458274841309,6820658
0.0304980240762,0.406604707241,0.562897324562,6826462
0.0458666794002,0.417006611824,0.537126660347,6932390
0.609434366226,0.300636529922,0.0899291262031,6905031
0.0088678272441,0.175014331937,0.816117882729,6923011
0.20566521585,0.523355126381,0.270979702473,6908504
0.165259987116,0.165099442005,0.669640541077,6881050
0.00785961467773,0.093415223062,0.898725152016,6892968
0.00892719998956,0.00449148798361,0.986581325531,7346996
0.0124680725858,0.174647495151,0.812884449959,6876206
0.0385485850275,0.284841388464,0.676610052586,6813475
0.00143762445077,0.00692677963525,0.991635560989,7190057
0.0964476242661,0.22875790298,0.674794435501,6838465
0.0686647444963,0.199263125658,0.732072114944,6899364
7.14849811629e-05,0.0012958975276,0.998632609844,6891616
0.0018016344402,0.0517200119793,0.946478307247,6836715
0.00963002443314,0.255478233099,0.73489177227,6829616
0.0196809526533,0.284965068102,0.695353984833,6829144
0.00740685593337,0.1068091169,0.885784029961,6893064
0.00161625258625,0.0512960664928,0.94708776474,6861300
0.0465962588787,0.563462972641,0.38994076848,6926847
0.000610176706687,0.0109100425616,0.988479793072,6894021
0.00255500432104,0.0257207863033,0.971724152565,6897946
0.00820967461914,0.0670049116015,0.924785375595,6835716
0.587558686733,0.314250200987,0.0981911122799,6832160
0.109688483179,0.303545713425,0.586765766144,6835291
